"Ост.Пункт 185 км (ОП.)","О ","Одесская",417132,,
"Ост.Пункт 19 км (ОП.)","О ","Юго-Западная",326253,,
"Ост.Пункт 1З0 км (ОП.)","О ","Юго-Западная",347353,,
"Ост.Пункт 222 км (ОП.)","О ","Юго-Западная",346647,,
"Ост.Пункт 27 км (ОП.)","О ","Приднепровская",457178,,
"Ост.Пункт 4 км (ОП.)","О ","Южная",444962,,
"Ост.Пункт 4 км (ОП.)","О ","Южная",441199,,
"Ост.Пункт 45 км (ОП.)","О ","Юго-Западная",344694,,
"Ост.Пункт 56 км (ОП.)","О ","Юго-Западная",345894,,
"Ост.Пункт 560 км (ОП.)","О ","Юго-Западная",328117,,
"Ост.Пункт 5З км (ОП.)","О ","Донецкая",483242,,
"Ост.Пункт 64 км (ОП.)","О ","Юго-Западная",326658,,
"Ост.Пункт 68 км (ОП.)","О ","Донецкая",489126,,
"Ост.Пункт 7 км (ОП.)","О ","Южная",444977,,
"Ост.Пункт 71 км (ОП.)","О ","Донецкая",489130,,
"Ост.Пункт 76 км (ОП.)","О ","Юго-Западная",324332,,
"Ост.Пункт 810 км (ОП.)","О ","Одесская",424850,,
"Ост.Пункт 9 км (ОП.)","О ","Донецкая",488142,,
"Ост.Пункт З1 км (ОП.)","О ","Юго-Западная",328259,,
"Останковичи","Б ","Белорусская",154143,"Жлобин-60, Калинковичи-41",
"Остановочнаяплатформа 727 км (ОП.)","О ","Южная",429074,,
"Осташки (рзд.)","О ","Юго-Западная",334048,"Гречаны-8, Староконстантинов I-44",
"Остки","Б 1","Львовская",356009,"Белокоровичи-53, Сарны-57",
"Остров (ОП.)","О ","ЗАО ""Южно-Кавказская железная дорога""",568915,,
"Островец (ОП.)","О ","Львовская",388917,,
"Островок","Х ","Южная",448573,"Ромодан-129, Полтава-Южная-2",
"Островск (ОП.)","О ","Одесская",355260,,
"Острог (эксп.)",,"Юго-Западная",341107,"ТП",
"Острог","Б 1,3,4","Юго-Западная",341003,"Здолбунов-21, Шепетовка-52",
"Острогляд (ОП.)","О ","Донецкая",509258,,
"Острый (ОП.)","Б ","Донецкая",480920,,
"Отар","П 1,2,3,4,6,9","Казахстанская",703306,"Алма-Ата I-156, Берлик I-147",
"Отачь (ОП.)","О ","Молдавская",394316,,
"Отдых (ОП.)","О ","Южная",443014,,
"Оточка (ОП.)","О ","Белорусская",149018,,
"Отса (ОП.)","О ","Эстонская",85441,,
"Отцеда (ОП.)","О ","Белорусская",138723,,
"Отыня","П 1,3","Львовская",388601,"Хрыплин-19, Коломыя-32",
"Охотничий (ОП.)","О ","Донецкая",504523,,
"Очамчире","Б 1,2,3,4,9","Грузинская",573307,"Гантиади-157, Сенаки-79",
"Очеретино","П 3","Донецкая",482708,"ТП",
"Очхамури","Х ","Грузинская",571104,"Самтредиа-75, Батуми-29",
"Ош","П 1,2,3,4,5,8,9,10","Кыргызская",719605,"Савай-23",
"Ошмяны","Б 1,3,4","Белорусская",163104,"Молодечно-57, Гудогай-23",
"Пабажи (ОП.)","О ","Латвийска",96018,,
"Пабалишкяй (ОП.)","О ","Литовская",123215,,
"Пабиржис (ОП.)","О ","Литовская",124627,,
"Пабраде","Б 1,2,3,4","Литовская",128401,"ТП",
"Павильнис (ОП.)","О ","Литовская",128469,,
"Павлинка (ОП.)","О ","Одесская",401124,,
"Павловичи (ОП.)","О ","Белорусская",133626,,
"Павловка (ОП.)","О ","Львовская",387810,,
"Павлоград I","П 1,3,4,5","Приднепровская",454502,"ТП",
"Павлоград II","Б 3","Приднепровская",455007,"Павлоград I-11, Красноармейск-103",
"Павлодар","П 1,3","Казахстанская",696102,"ТП",
"Павлодар-Порт",3,"Казахстанская",696403,"Павлодар-20",
"Павлодар-Северный",3,"Казахстанская",696303,"Павлодар-16",
"Павлодар-Южный","1,2,3,4,5,8,8Н,9,10Н","Казахстанская",696206,"Павлодар-8",
"Павлополье","П 3","Приднепровская",458908,"Апостолово-39",
"Павлыш","Б 3,8Н,10Н","Одесская",410909,"Користовка-32, Кременчуг-27",
"Павянчяй","Б 1,2,3,4","Литовская",107208,"Кужяй-12, Крятинга-115",
"Пагегяй","Б 1,3,4","Литовская",107000,"Крятинга-109, Пагегяй-5",
"Пагегяй (эксп.)",,"Литовская",107903,"ТП",
"Пагиряй (ОП.)","О ","Литовская",122814,,
"Падар","П ","Азербайджанская",554325,"Гаджигабул(б.Кази-Магомед)-38, Беюк-Кясик-338",
"Падоне (ОП.)","О ","Латвийска",93522,,
"Падула (ОП.)","Х ","Эстонская",80895,,
"Паилгис (ОП.)","О ","Литовская",128562,,
"Пайтуг",3,"Узбекская",741908,"Андижан I-25, Учкурган-42",
"Пакруойис","1,3","Литовская",106008,"Шяуляй-52, Радвилишкис-32",
"Пакрятуоне (ОП.)","О ","Литовская",128613,,
"Пакяне (ОП.)","О ","Литовская",120429,,
"Паланка I (ОП.)","О ","Одесская",421138,,
"Паланка II (ОП.)","О ","Одесская",421123,,
"Палдиски (эксп.)",,"Эстонская",80908,"Кейла-21, Таллинн-48",
"Палдиски","О 3,8Н,10Н","Эстонская",81101,"ТП",
"Палиевка (ОП.)","О ","Юго-Западная",332540,,
"Палукне (ОП.)","О ","Литовская",107119,,
"Палупера","О ","Эстонская",85846,"Тарту-38, Валга-47",
"Пальварт","П 1,3","Туркменская",759903,"Мары-362, Туркменабад I-141",
"Пальмира","Б 3","Одесская",424704,"Им.Тараса Шевченко-75",
"Палямонас","О ","Литовская",122922,"Каунас-10, Кайшядорис-27",
"Памбак","Б ","ЗАО ""Южно-Кавказская железная дорога""",565245,"Айрум-64, Гюмри-77",
"Памерис (ОП.)","О ","Литовская",122829,,
"Памяркяй (ОП.)","О ","Литовская",122212,,
"Паник (ОП.)","О ","ЗАО ""Южно-Кавказская железная дорога""",566125,,
"Панское (рзд.)","О ","Одесская",424237,"Им.Тараса Шевченко-42",
"Пантаевка","Б 3","Одесская",410203,"Знаменка-18, Користовка-20",
"Пантазиевка (ОП.)","О ","Одесская",410218,,
"Пантелеймоновка","П 1,3","Донецкая",488405,"Горловка(до З1.12.10г по§ 10н)-15, Криничная-11",
"Панютино","П 3","Южная",442904,"Мерефа-116, Лозовая-7",
"Панявежис","Б 1,3,4","Литовская",127305,"Радвилишкис-54, Рокишкис-114",
"Панямунелис","О ","Литовская",127540,"Радвилишкис-125, Рокишкис-43",
"Паняряй","Б 1,3,8,10","Литовская",120804,"ТП",
"Пап","П 1,3","Узбекская",740702,"Учкурган-97, Коканд I-45",
"Папарде (узк.)","О ","Латвийска",111561,"Гулбене-21, Алуксне-12",
"Папиле","О ","Литовская",126730,"Мажейкяй-34, Кужяй-29",
"Паплака (ОП.)","О ","Латвийска",99016,,
"Парасковеевка (ОП.)","О ","Южная",448821,,
"Парафьнов-стык",,"Белорусская",163937,"Молодечно-106, Крулевщизна-1",
"Парафьянов","Б 1,3","Белорусская",163903,"Крулевщизна-21, Молодечно-86",
"Паридубы (ОП.)","О ","Львовская",352213,,
"Парижская (ОП.)","О ","Одесская",403924,,
"Парижская Коммуна (ОП.)","О ","Юго-Западная",323217,,
"Парила (ОП.)","О ","Эстонская",82417,,
"Парк Ревака (ОП.)","Б ","Молдавская",391017,,
"Паркань (ОП.)","О ","Молдавская",390033,,
"Парково (ОП.)","О ","Молдавская",393949,,
"Парковый (ОП.)","О ","Казахстанская",698038,,
"Парни (ОП.)","О ","ЗАО ""Южно-Кавказская железная дорога""",566110,,
"Парниковая (ОП.)","О ","Юго-Западная",323325,,
"Паровозное Депо (ОП.)","О ","Казахстанская",673124,,
"Парогре (ОП.)","О ","Латвийска",94031,,
"Парохонск","Б 1,3","Белорусская",133400,"Жабинка-169, Лунинец-33",
"Партизаны","П 1,3","Приднепровская",475706,"Джанкой-75, Федоровка-102",
"Парудаминис (ОП.)","О ","Литовская",120541,,
"Парцханаканеби (ОП.)","О ","Грузинская",574511,,
"Паршино (ОП.)","О ","Белорусская",158528,,
"Пасека (ОП.)","О ","Белорусская",149037,,
"Пасечный (ОП.)","Б ","Юго-Западная",337525,,
"Пасика (ОП.)","П ","Львовская",383523,,
"Патара Цеми (ОП.)","О ","Грузинская",577717,,
"Патика (ОП.)","О ","Эстонская",82636,,
"Пауостис (ОП.)","О ","Литовская",107867,,
"Пахиня (ОП.)","О ","Львовская",360269,,
"Пахта","Б 3","Узбекская",724209,"Ташкент-Товарный-50, Хаваст-109",
"Пахтаабад (эксп.)",,"Таджикская",746000,"ТП",
"Пахтаабад","О ","Таджикская",745811,"Душанбе I-62, Пахтаабад-9",
"Пахтаарал","Б 1,3","Казахстанская",697001,"Пахтаарал-5",
"Пахтаарал (эксп.)",,"Казахстанская",702905,"ТП",
"Пахтакор","Б 3","Узбекская",725708,"Мароканд-159, Хаваст-117",
"Пашкань (ОП.)","О ","Молдавская",396720,,
"Пашковка (ОП.)","О ","Южная",448770,,
"Пашуки (ОП.)","О ","Юго-Западная",334315,,
"Педья","О ","Эстонская",84326,"Тапа-56, Тарту-57",
"Пелагеевский","Б 3","Донецкая",503906,"Иловайск-56, Чернухино-30",
"Пеленей","О ","Молдавская",393313,"Окница-82, Бэлць-Слобозия-9",
"Пемзашен","О 3","ЗАО ""Южно-Кавказская железная дорога""",566204,"Гюмри-32, Ахурян-48",
"Пенизевичи","Б 3","Юго-Западная",347508,"Коростень-59, Киев-Волынский-90",
"Пенкуле (ОП.)","О ","Латвийска",92854,,
"Пепел (рзд.)","О ","Казахстанская",666342,"Илецк I-155, Семиглавый Мар-226",
"Первая Целинная","О 3","Казахстанская",686505,"Кокшетау I-166, Новоишимская-22",
"Первенец","О ","Одесская",419636,"Колосовка-13, Николаев-92",
"Первое Мая (ОП.)","О ","Казахстанская",673219,,
"Первомайск","П ","Донецкая",495502,"Попасная-26, Дебальцево-Сортировочное-37",
"Первомайск-на-Буге","Б 1,3","Одесская",407605,"Подгородная-15, Слободка-142",
"Первомайское-Южное (рзд.)","О ","Южная",430438,"Купянск-Сортировочный-37, Основа-88",
"Перевалочная База (ОП.)","О ","Львовская",383218,,
"Перевалочный (ОП.)","О ","Белорусская",142023,,
"Перевиси","О ","Грузинская",576310,"Тбилиси-Узловая-226",
"Перегоновка","О 3","Одесская",422802,"Им.Тараса Шевченко-11, Цветково-22",
"Передаточная","П 3","Приднепровская",463501,"Запорожье I-4, Пологи-101",
"Переезд (ОП.)","О ","Молдавская",398824,,
"Переездная","Б 3","Донецкая",498201,"Венгеровка-25",
"Переездная (ОП.)","О ","Одесская",423383,,
"Перекоповка (ОП.)","О ","Южная",426413,,
"Перекрестово","Х ","Одесская",406528,"Раздельная-Сортировочная-68, Котовск-42",
"Перелески (ОП.)","О ","Донецкая",498916,,
"Перелески","Б 3","Казахстанская",683507,"Тобол-40",
"Перелеты (рзд.)","Х ","Одесская",406918,"Котовск-31, Подгородная-124",
"Переметная","Б 1,3,4,9","Казахстанская",665301,"Илецк I-304, Семиглавый Мар-77",
"Переможник (ОП.)","О ","Белорусская",158021,,
"Переможный (ОП.)","О ","Донецкая",507945,,
"Перепись (ОП.)","О ","Юго-Западная",327222,,
"Пересадочная (ОП.)","Х ","Юго-Западная",324563,,
"Пересельцы (ОП.)","О ","Белорусская",134915,,
"Пересечная","П ","Южная",432518,"Одноробовка-47, Основа-27",
"Переспа","П ","Львовская",358701,"Ковель-41, Киверцы-30",
